id;name;manufacturer;caliber;weight_grains;bc_g1;bc_g7;type;quantity;cost_per_unit;notes;bc_segments_json;source;source_version;external_id;external_ref;source_kind;evidence_level;display_name;source_label;profile_json;raw_json;diameter_mm;diameter_in;diameter_source;length_mm;length_source;recommended_twist;raw_type;profile_type;base_type;tip_type;shape_family;construction_type;intended_use;inference_confidence;bc_segment_count;profile_keys;raw_keys;minimum_expansion_fps;preferred_impact_min_fps;preferred_impact_max_fps;terminal_notes;geometry_notes
658;TSX 30291;Barnes;.284;160.0;0.392;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Barnes|TSX 30291|.284|160.0;reference_memory_dump;memory_extracted;Barnes TSX 30291;Internal reference seed;"{""diameter_mm"": 7.21, ""length_mm"": 35.7, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Barnes"", ""pname"": ""TSX 30291"", ""lotid"": """", ""caliber"": "".284"", ""gdia"": 7.21, ""glen"": 35.7, ""gmass"": 160, ""gpressure"": 350, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.392, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 369}";7.21;0.2839;profile_json;35.7;profile_json;8.6;;;flat_base;hollow_or_tipped;round_nose;monolithic;hunting;high;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;1900.0;2000.0;3200.0;monolithic profile;Greenhill ca. 1:8.6 | flat base | monolithic | monolithic profile
882;X S 28435;Barnes;.284;160.0;0.39;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Barnes|X S 28435|.284|160.0;reference_memory_dump;memory_extracted;Barnes X S 28435;Internal reference seed;"{""diameter_mm"": 7.21, ""length_mm"": 35.0, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Barnes"", ""pname"": ""X S 28435"", ""lotid"": """", ""caliber"": "".284"", ""gdia"": 7.21, ""glen"": 35, ""gmass"": 160, ""gpressure"": 460, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.39, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 594}";7.21;0.2839;profile_json;35.0;profile_json;8.8;;;flat_base;round_nose;round_nose;;;medium;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;;;;;Greenhill ca. 1:8.8 | flat base
944;XLC S 28458;Barnes;.284;160.0;0.39;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Barnes|XLC S 28458|.284|160.0;reference_memory_dump;memory_extracted;Barnes XLC S 28458;Internal reference seed;"{""diameter_mm"": 7.21, ""length_mm"": 35.0, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Barnes"", ""pname"": ""XLC S 28458"", ""lotid"": """", ""caliber"": "".284"", ""gdia"": 7.21, ""glen"": 35, ""gmass"": 160, ""gpressure"": 410, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.39, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 656}";7.21;0.2839;profile_json;35.0;profile_json;8.8;;;flat_base;round_nose;round_nose;;;medium;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;;;;;Greenhill ca. 1:8.8 | flat base
477;LRX BT 30284;Barnes;.284;168.0;0.55;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Barnes|LRX BT 30284|.284|168.0;reference_memory_dump;memory_extracted;Barnes LRX BT 30284;Internal reference seed;"{""diameter_mm"": 7.21, ""length_mm"": 38.7, ""tail_dia_a_mm"": 7.2, ""tail_dia_b_mm"": 6.3, ""tail_height_mm"": 3.2, ""tail_type"": ""2"", ""ubcs"": null}";"{""id"": null, ""mname"": ""Barnes"", ""pname"": ""LRX BT 30284"", ""lotid"": """", ""caliber"": "".284"", ""gdia"": 7.21, ""glen"": 38.7, ""gmass"": 168, ""gpressure"": 350, ""gfriction"": 0, ""gtaildiaA"": 7.2, ""gtaildiaB"": 6.3, ""gtailh"": 3.2, ""gtailtype"": 2, ""gdepthmax"": 0, ""g1bc"": 0.55, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 186}";7.21;0.2839;profile_json;38.7;profile_json;7.9;;;boat_tail;hollow_or_tipped;round_nose;monolithic;hunting;high;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;1900.0;2000.0;3200.0;monolithic profile;Greenhill ca. 1:7.9 | boat tail | monolithic | monolithic profile
490;MatchB 30285;Barnes;.284;171.0;0.645;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Barnes|MatchB 30285|.284|171.0;reference_memory_dump;memory_extracted;Barnes MatchB 30285;Internal reference seed;"{""diameter_mm"": 7.21, ""length_mm"": 36.0, ""tail_dia_a_mm"": 7.2, ""tail_dia_b_mm"": 6.3, ""tail_height_mm"": 3.8, ""tail_type"": ""2"", ""ubcs"": null}";"{""id"": null, ""mname"": ""Barnes"", ""pname"": ""MatchB 30285"", ""lotid"": """", ""caliber"": "".284"", ""gdia"": 7.21, ""glen"": 36, ""gmass"": 171, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 7.2, ""gtaildiaB"": 6.3, ""gtailh"": 3.8, ""gtailtype"": 2, ""gdepthmax"": 0, ""g1bc"": 0.645, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 199}";7.21;0.2839;profile_json;36.0;profile_json;8.5;;;boat_tail;round_nose;match;match_otm;precision;high;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;1800.0;1900.0;;match-like terminal guess;Greenhill ca. 1:8.5 | boat tail | match otm | match-like terminal guess
580;Solid RN 28433;Barnes;.284;175.0;0.315;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Barnes|Solid RN 28433|.284|175.0;reference_memory_dump;memory_extracted;Barnes Solid RN 28433;Internal reference seed;"{""diameter_mm"": 7.21, ""length_mm"": 35.5, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Barnes"", ""pname"": ""Solid RN 28433"", ""lotid"": """", ""caliber"": "".284"", ""gdia"": 7.21, ""glen"": 35.5, ""gmass"": 175, ""gpressure"": 230, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.315, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 291}";7.21;0.2839;profile_json;35.5;profile_json;8.6;;;flat_base;hollow_or_tipped;round_nose;monolithic;hunting;high;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;1900.0;2000.0;3200.0;monolithic profile;Greenhill ca. 1:8.6 | flat base | monolithic | monolithic profile
695;TSX BT 28448;Barnes;.284;175.0;0.417;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Barnes|TSX BT 28448|.284|175.0;reference_memory_dump;memory_extracted;Barnes TSX BT 28448;Internal reference seed;"{""diameter_mm"": 7.21, ""length_mm"": 38.1, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Barnes"", ""pname"": ""TSX BT 28448"", ""lotid"": """", ""caliber"": "".284"", ""gdia"": 7.21, ""glen"": 38.1, ""gmass"": 175, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.417, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 406}";7.21;0.2839;profile_json;38.1;profile_json;8.1;;;boat_tail;hollow_or_tipped;round_nose;monolithic;hunting;high;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;1900.0;2000.0;3200.0;monolithic profile;Greenhill ca. 1:8.1 | boat tail | monolithic | monolithic profile
706;TSX BT 30294;Barnes;.284;175.0;0.417;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Barnes|TSX BT 30294|.284|175.0;reference_memory_dump;memory_extracted;Barnes TSX BT 30294;Internal reference seed;"{""diameter_mm"": 7.21, ""length_mm"": 38.2, ""tail_dia_a_mm"": 7.2, ""tail_dia_b_mm"": 6.3, ""tail_height_mm"": 3.2, ""tail_type"": ""2"", ""ubcs"": null}";"{""id"": null, ""mname"": ""Barnes"", ""pname"": ""TSX BT 30294"", ""lotid"": """", ""caliber"": "".284"", ""gdia"": 7.21, ""glen"": 38.2, ""gmass"": 175, ""gpressure"": 350, ""gfriction"": 0, ""gtaildiaA"": 7.2, ""gtaildiaB"": 6.3, ""gtailh"": 3.2, ""gtailtype"": 2, ""gdepthmax"": 0, ""g1bc"": 0.417, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 417}";7.21;0.2839;profile_json;38.2;profile_json;8.0;;;boat_tail;hollow_or_tipped;round_nose;monolithic;hunting;high;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;1900.0;2000.0;3200.0;monolithic profile;Greenhill ca. 1:8.0 | boat tail | monolithic | monolithic profile
883;X S 28445;Barnes;.284;175.0;0.413;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Barnes|X S 28445|.284|175.0;reference_memory_dump;memory_extracted;Barnes X S 28445;Internal reference seed;"{""diameter_mm"": 7.21, ""length_mm"": 37.5, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Barnes"", ""pname"": ""X S 28445"", ""lotid"": """", ""caliber"": "".284"", ""gdia"": 7.21, ""glen"": 37.5, ""gmass"": 175, ""gpressure"": 460, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.413, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 595}";7.21;0.2839;profile_json;37.5;profile_json;8.2;;;flat_base;round_nose;round_nose;;;medium;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;;;;;Greenhill ca. 1:8.2 | flat base
606;SpSP .032 28450;Barnes;.284;195.0;0.56;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Barnes|SpSP .032 28450|.284|195.0;reference_memory_dump;memory_extracted;Barnes SpSP .032 28450;Internal reference seed;"{""diameter_mm"": 7.21, ""length_mm"": 36.3, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Barnes"", ""pname"": ""SpSP .032 28450"", ""lotid"": """", ""caliber"": "".284"", ""gdia"": 7.21, ""glen"": 36.3, ""gmass"": 195, ""gpressure"": 280, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.56, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 317}";7.21;0.2839;profile_json;36.3;profile_json;8.5;;;flat_base;soft_point;hunting;hunting_jacketed;hunting;high;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;1600.0;1750.0;3000.0;traditional hunting profile;Greenhill ca. 1:8.5 | flat base | hunting jacketed | traditional hunting profile
607;SpSP 0.032 28450;Barnes;.284;195.0;0.56;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Barnes|SpSP 0.032 28450|.284|195.0;reference_memory_dump;memory_extracted;Barnes SpSP 0.032 28450;Internal reference seed;"{""diameter_mm"": 7.21, ""length_mm"": 36.2, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Barnes"", ""pname"": ""SpSP 0.032 28450"", ""lotid"": """", ""caliber"": "".284"", ""gdia"": 7.21, ""glen"": 36.2, ""gmass"": 195, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.56, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 318}";7.21;0.2839;profile_json;36.2;profile_json;8.5;;;flat_base;soft_point;hunting;hunting_jacketed;hunting;high;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;1600.0;1750.0;3000.0;traditional hunting profile;Greenhill ca. 1:8.5 | flat base | hunting jacketed | traditional hunting profile
850;X FN 30800;Barnes;.308;100.0;0.15;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Barnes|X FN 30800|.308|100.0;reference_memory_dump;memory_extracted;Barnes X FN 30800;Internal reference seed;"{""diameter_mm"": 7.82, ""length_mm"": 24.1, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Barnes"", ""pname"": ""X FN 30800"", ""lotid"": """", ""caliber"": "".308"", ""gdia"": 7.82, ""glen"": 24.1, ""gmass"": 100, ""gpressure"": 350, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.15, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 561}";7.82;0.3079;profile_json;24.1;profile_json;15.0;;;flat_base;round_nose;round_nose;;;medium;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;;;;;Greenhill ca. 1:15.0 | flat base
568;Solid 30811;Barnes;.308;110.0;0.331;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Barnes|Solid 30811|.308|110.0;reference_memory_dump;memory_extracted;Barnes Solid 30811;Internal reference seed;"{""diameter_mm"": 7.82, ""length_mm"": 24.4, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Barnes"", ""pname"": ""Solid 30811"", ""lotid"": """", ""caliber"": "".308"", ""gdia"": 7.82, ""glen"": 24.4, ""gmass"": 110, ""gpressure"": 230, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.331, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 279}";7.82;0.3079;profile_json;24.4;profile_json;14.8;;;flat_base;hollow_or_tipped;round_nose;monolithic;hunting;high;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;1900.0;2000.0;3200.0;monolithic profile;Greenhill ca. 1:14.8 | flat base | monolithic | monolithic profile
614;TAC-TX -AAC-30321;Barnes;.308;110.0;0.289;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Barnes|TAC-TX -AAC-30321|.308|110.0;reference_memory_dump;memory_extracted;Barnes TAC-TX -AAC-30321;Internal reference seed;"{""diameter_mm"": 7.82, ""length_mm"": 29.8, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Barnes"", ""pname"": ""TAC-TX -AAC-30321"", ""lotid"": """", ""caliber"": "".308"", ""gdia"": 7.82, ""glen"": 29.8, ""gmass"": 110, ""gpressure"": 350, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.289, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 325}";7.82;0.3079;profile_json;29.8;profile_json;12.1;;;flat_base;round_nose;round_nose;;;medium;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;;;;;Greenhill ca. 1:12.1 | flat base
615;TAC-TX 30358;Barnes;.308;110.0;0.295;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Barnes|TAC-TX 30358|.308|110.0;reference_memory_dump;memory_extracted;Barnes TAC-TX 30358;Internal reference seed;"{""diameter_mm"": 7.82, ""length_mm"": 26.7, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Barnes"", ""pname"": ""TAC-TX 30358"", ""lotid"": """", ""caliber"": "".308"", ""gdia"": 7.82, ""glen"": 26.7, ""gmass"": 110, ""gpressure"": 350, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.295, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 326}";7.82;0.3079;profile_json;26.7;profile_json;13.5;;;flat_base;round_nose;round_nose;;;medium;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;;;;;Greenhill ca. 1:13.5 | flat base
