id;manufacturer;name;display_name;caliber;weight_grains;diameter_mm;diameter_in;length_mm;length_source;recommended_twist;type;base_type;tip_type;shape_family;construction_type;inference_confidence;bc_g1;bc_g7;source;source_kind;source_label;external_id;notes
4655;SAX;KJG BCS G0045;SAX KJG BCS G0045;.422;230.0;10.72;0.422;28.3;profile_json;;;;;;;low;0.238;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4659;SAX;KJG BCS ProTyp;SAX KJG BCS ProTyp;.422;232.0;10.72;0.422;29.2;profile_json;;;;;;;low;0.247;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4658;SAX;KJG BCS G0051;SAX KJG BCS G0051;.422;248.0;10.72;0.422;28.9;profile_json;;;;;;;low;0.247;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4670;SAX;KJG HSR G0041;SAX KJG HSR G0041;.430;205.0;10.92;0.4299;21.7;profile_json;;;;;;;low;0.234;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4667;SAX;KJG HSR G0029.1;SAX KJG HSR G0029.1;.458;232.0;11.63;0.4579;21.7;profile_json;;;;;;;low;0.186;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4668;SAX;KJG HSR G0029.2;SAX KJG HSR G0029.2;.458;235.0;11.63;0.4579;21.0;profile_json;;;;;;;low;0.152;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4656;SAX;KJG BCS G0046;SAX KJG BCS G0046;.458;357.0;11.63;0.4579;34.9;profile_json;;;;;;;low;0.325;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4657;SAX;KJG BCS G0047.1;SAX KJG BCS G0047.1;.459;292.0;11.66;0.4591;31.3;profile_json;;;;;;;low;0.26;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4669;SAX;KJG HSR G0031;SAX KJG HSR G0031;.474;377.0;12.04;0.474;34.0;profile_json;;;;;;;low;0.254;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4650;SAX;KJG BCS G0031.2;SAX KJG BCS G0031.2;.474;378.0;12.04;0.474;35.6;profile_json;;;;;;;low;0.334;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4651;SAX;KJG BCS G0033;SAX KJG BCS G0033;.510;434.0;12.95;0.5098;35.6;profile_json;;;;;;;low;0.328;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4675;SAX;KJG Solid G0033.1;SAX KJG Solid G0033.1;.510;525.0;12.95;0.5098;33.9;profile_json;;;;hollow_or_tipped;;monolithic;medium;0.23;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4706;SAX;MSG G0020.1;SAX MSG G0020.1;.511;600.0;12.98;0.511;51.8;profile_json;;;;;;;low;0.446;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4707;SAX;MSG G0020.2;SAX MSG G0020.2;.511;745.0;12.98;0.511;62.5;profile_json;;;;;;;low;;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4705;SAX;MSG G0020;SAX MSG G0020;.511;803.0;12.98;0.511;67.0;profile_json;;;;;;;low;0.991;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4652;SAX;KJG BCS G0034;SAX KJG BCS G0034;.584;573.0;14.83;0.5839;35.0;profile_json;;;;;;;low;0.279;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4653;SAX;KJG BCS G0035;SAX KJG BCS G0035;.620;636.0;15.75;0.6201;34.9;profile_json;;;;;;;low;0.262;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4700;SAX;KJGSolid G0035.1;SAX KJGSolid G0035.1;.620;748.0;15.75;0.6201;32.7;profile_json;;;;hollow_or_tipped;;monolithic;medium;0.205;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
5011;SIG;FMJ RN Flat Base;SIG FMJ RN Flat Base;.355;124.0;9.02;0.3551;15.47;profile_json;;;flat_base;full_metal_jacket;round_nose;fmj;medium;0.135;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
5490;SWC;Rainier;SWC Rainier;.451;200.0;11.46;0.4512;15.9;profile_json;;;;;;;low;0.095;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4610;Sako;FMJ RN 103G;Sako FMJ RN 103G;.223;45.0;5.66;0.2228;13.5;profile_json;;;flat_base;full_metal_jacket;round_nose;fmj;medium;0.14;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4634;Sako;SP BT 104G;Sako SP BT 104G;.223;45.0;5.66;0.2228;14.0;profile_json;;;boat_tail;soft_point;hunting;;medium;0.149;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4624;Sako;HP 112G;Sako HP 112G;.224;40.0;5.69;0.224;25.4;profile_json;;;;open_tip;;;medium;0.171;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4599;Sako;FMJ 105G;Sako FMJ 105G;.224;50.0;5.69;0.224;16.0;profile_json;;;;full_metal_jacket;fmj;fmj;medium;0.181;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4627;Sako;SP 106G;Sako SP 106G;.224;50.0;5.69;0.224;16.0;profile_json;;;;soft_point;hunting;;medium;0.181;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4623;Sako;HP 111G;Sako HP 111G;.224;52.0;5.69;0.224;25.4;profile_json;;;;open_tip;;;medium;0.238;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4628;Sako;SP 110G;Sako SP 110G;.224;55.0;5.69;0.224;17.8;profile_json;;;;soft_point;hunting;;medium;0.207;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4625;Sako;HP 117E;Sako HP 117E;.243;70.0;6.17;0.2429;25.4;profile_json;;;;open_tip;;;medium;0.261;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4602;Sako;FMJ 114E;Sako FMJ 114E;.243;90.0;6.17;0.2429;24.3;profile_json;;;;full_metal_jacket;fmj;fmj;medium;0.35;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4629;Sako;SP 112E;Sako SP 112E;.243;90.0;6.17;0.2429;24.3;profile_json;;;;soft_point;hunting;;medium;0.349;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4598;Sako;FMJ 103E;Sako FMJ 103E;.251;50.0;6.38;0.2512;25.4;profile_json;;;;full_metal_jacket;fmj;fmj;medium;0.115;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4613;Sako;FMJ SpeedHd 118E;Sako FMJ SpeedHd 118E;.264;100.0;6.71;0.2642;25.4;profile_json;;;;full_metal_jacket;fmj;fmj;medium;0.242;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4630;Sako;SP 116E;Sako SP 116E;.264;139.0;6.71;0.2642;25.4;profile_json;;;;soft_point;hunting;;medium;0.436;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4640;Sako;SPRN 120E;Sako SPRN 120E;.264;156.0;6.71;0.2642;25.4;profile_json;;;flat_base;soft_point;round_nose;;medium;0.361;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4612;Sako;FMJ SpeedHd 114B;Sako FMJ SpeedHd 114B;.277;130.0;7.04;0.2772;25.7;profile_json;;;;full_metal_jacket;fmj;fmj;medium;0.282;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4616;Sako;HammerHd 211B;Sako HammerHd 211B;.277;156.0;7.04;0.2772;30.4;profile_json;;;;;;;low;0.321;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4639;Sako;SPRN 111B;Sako SPRN 111B;.277;156.0;7.04;0.2772;25.4;profile_json;;;flat_base;soft_point;round_nose;;medium;0.32;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4611;Sako;FMJ RN 108B;Sako FMJ RN 108B;.284;78.0;7.21;0.2839;15.3;profile_json;;;flat_base;full_metal_jacket;round_nose;fmj;medium;0.147;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4635;Sako;SP RN 109B;Sako SP RN 109B;.284;78.0;7.21;0.2839;15.0;profile_json;;;flat_base;soft_point;round_nose;;medium;0.147;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4600;Sako;FMJ 108B;Sako FMJ 108B;.284;79.0;7.21;0.2839;15.2;profile_json;;;;full_metal_jacket;fmj;fmj;medium;0.147;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4631;Sako;SP 117B;Sako SP 117B;.284;120.0;7.21;0.2839;25.4;profile_json;;;;soft_point;hunting;;medium;0.34;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4618;Sako;HammerHd 216B;Sako HammerHd 216B;.284;170.0;7.21;0.2839;32.4;profile_json;;;;;;;low;0.407;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4636;Sako;SP SemiP 116B;Sako SP SemiP 116B;.284;170.0;7.21;0.2839;25.4;profile_json;;;;soft_point;hunting;;medium;0.411;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4601;Sako;FMJ 110A;Sako FMJ 110A;.308;93.0;7.82;0.3079;14.6;profile_json;;;;full_metal_jacket;fmj;fmj;medium;0.15;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4626;Sako;HP 136A;Sako HP 136A;.308;110.0;7.82;0.3079;20.6;profile_json;;;;open_tip;;;medium;0.199;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4604;Sako;FMJ 120A;Sako FMJ 120A;.308;123.0;7.82;0.3079;23.2;profile_json;;;;full_metal_jacket;fmj;fmj;medium;0.33;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4605;Sako;FMJ 143A;Sako FMJ 143A;.308;123.0;7.82;0.3079;23.2;profile_json;;;;full_metal_jacket;fmj;fmj;medium;0.33;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4606;Sako;FMJ 145A CH;Sako FMJ 145A CH;.308;123.0;7.82;0.3079;23.1;profile_json;;;;full_metal_jacket;fmj;fmj;medium;0.314;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4637;Sako;SPFP 144A;Sako SPFP 144A;.308;150.0;7.82;0.3079;25.4;profile_json;;;;soft_point;hunting;;medium;0.248;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4633;Sako;SP 30-30 122A;Sako SP 30-30 122A;.308;156.0;7.82;0.3079;25.4;profile_json;;;;soft_point;hunting;;medium;0.375;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4641;Sako;SPRN Sup.HammHd 225;Sako SPRN Sup.HammHd 225;.308;159.0;7.82;0.3079;28.2;profile_json;;;flat_base;soft_point;round_nose;;medium;0.414;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
286;Sako;Powerhead Blade;Sako Powerhead Blade;.308;162.3;7823.2;308.0;;;;2;;;;;low;0.4;;reference_import;reference_readable_snapshot;grt_databases;;Imported Gordon bullet reference into local library.
4621;Sako;HammerHd. 226A;Sako HammerHd. 226A;.308;180.0;7.82;0.3079;29.3;profile_json;;;;;;;low;0.387;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4622;Sako;HammerHd. 256A;Sako HammerHd. 256A;.308;180.0;7.82;0.3079;28.4;profile_json;;;;;;;low;0.387;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4642;Sako;SuperHammerHd 236A;Sako SuperHammerHd 236A;.308;180.0;7.82;0.3079;30.6;profile_json;;;;;;;low;0.421;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4619;Sako;HammerHd 227A;Sako HammerHd 227A;.308;200.0;7.82;0.3079;32.0;profile_json;;;;;;;low;0.356;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4620;Sako;HammerHd 228A;Sako HammerHd 228A;.308;220.0;7.82;0.3079;34.2;profile_json;;;;;;;low;0.408;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4607;Sako;FMJ 7.65PARA 101C;Sako FMJ 7.65PARA 101C;.311;93.0;7.9;0.311;14.6;profile_json;;;;full_metal_jacket;fmj;fmj;medium;0.163;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4603;Sako;FMJ 117A;Sako FMJ 117A;.311;123.0;7.9;0.311;22.5;profile_json;;;;full_metal_jacket;fmj;fmj;medium;0.342;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4632;Sako;SP 134A;Sako SP 134A;.311;123.0;7.9;0.311;22.5;profile_json;;;;soft_point;hunting;;medium;0.342;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4609;Sako;FMJ RN 102F;Sako FMJ RN 102F;.323;127.0;8.2;0.3228;18.2;profile_json;;;flat_base;full_metal_jacket;round_nose;fmj;medium;0.181;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4615;Sako;HammerHd 201F;Sako HammerHd 201F;.323;200.0;8.2;0.3228;27.0;profile_json;;;;;;;low;0.276;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4617;Sako;HammerHd 211F;Sako HammerHd 211F;.338;250.0;8.59;0.3382;31.0;profile_json;;;;;;;low;0.342;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4614;Sako;FMJRN 9mmShort 111D;Sako FMJRN 9mmShort 111D;.355;95.0;9.02;0.3551;11.6;profile_json;;;flat_base;full_metal_jacket;round_nose;fmj;medium;0.079;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4608;Sako;FMJ RN 101D;Sako FMJ RN 101D;.355;115.0;9.02;0.3551;15.2;profile_json;;;flat_base;full_metal_jacket;round_nose;fmj;medium;0.134;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4643;Sako;TCJ 123D;Sako TCJ 123D;.357;158.0;9.07;0.3571;16.7;profile_json;;;;;;;low;0.14;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4638;Sako;SPRN 102D;Sako SPRN 102D;.366;255.0;9.3;0.3661;27.0;profile_json;;;flat_base;soft_point;round_nose;;medium;0.244;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
285;Sako;HammerHd 266D;Sako HammerHd 266D;.366;286.0;9.3;0.3661;32.2;profile_json;;0;;;;;low;0.286;;reference_memory_import;reference_memory_dump;Internal reference seed;;"measured Sako Hammerhead 266Dmost of the measurements inclined to 32.2mm , some were 32.3mmSako diameters range on box: 9.26-9.28 mmEAN code: 6 438053 998779"
4710;Sellier-Bellot;FMJ 2901;Sellier-Bellot FMJ 2901;.224;45.0;5.69;0.224;14.2;profile_json;;;;full_metal_jacket;fmj;fmj;medium;0.122;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4742;Sellier-Bellot;SP 2911;Sellier-Bellot SP 2911;.224;45.0;5.69;0.224;13.7;profile_json;;;;soft_point;hunting;;medium;0.122;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4711;Sellier-Bellot;FMJ 2902;Sellier-Bellot FMJ 2902;.224;50.0;5.69;0.224;17.5;profile_json;;;;full_metal_jacket;fmj;fmj;medium;0.244;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4743;Sellier-Bellot;SP 2913;Sellier-Bellot SP 2913;.224;50.0;5.69;0.224;16.2;profile_json;;;;soft_point;hunting;;medium;0.179;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4712;Sellier-Bellot;FMJ 2903;Sellier-Bellot FMJ 2903;.224;55.0;5.69;0.224;19.3;profile_json;;;;full_metal_jacket;fmj;fmj;medium;0.3;0.197;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
